"Query.Mass","Matched.Compound","Matched.Form","Mass.Diff"
"335.224166830755","5Z8Z10E14Z-12S-12-HYDROPEROXYICOS","M-H[-]","0.00138378192502842"
"335.224166830755","5Z8Z11Z13E-15S-15-HYDROPEROXYICOS","M-H[-]","0.00138378192502842"
"335.224166830755","6E8Z11Z14Z-5S-5-HYDROPEROXYCOSA-6","M-H[-]","0.00138378192502842"
"335.224166830755","6Z8E10E14Z-5S12R-512-DIHYDROXYI","M-H[-]","0.00138378192502842"
"335.224166830755","ALPROSTADIL","M-H2O-H[-]","0.00141909562501041"
"335.224166830755","C00523","M+HCOO[-]","0.00194162355495564"
"315.162266361959","CPD66-25","M-H+O[-]","0.00208819202896393"
"315.162266361959","C00468","M+HCOO[-]","0.00264141155895459"
"101.0600700346","CPD-13229","M-H+O[-]","0.000728441730004192"
"101.0600700346","CPD-7031","M-H+O[-]","0.000728441730004192"
"101.0600700346","METHYLBUT-CPD","M-H+O[-]","0.000728441730004192"
"155.143816457277","ARACHIDIC_ACID","M-2H[2-]","0.000322340052974823"
"155.143816457277","PHYTANATE","M-2H[2-]","0.000322340052974823"
"107.04960685171","BENZYL-ALCOHOL","M-H[-]","0.000631560420004007"
"107.04960685171","CPD-7202","M-2H[2-]","0.000631560420004007"
"107.04960685171","N3-METHYLCYTOSINE","M-H2O-H[-]","0.000746423979990141"
"695.797048968931","MI-HEXAKISPHOSPHATE","M+K-2H[-]","0.00526866572897688"
"315.255186222587","PALMITATE","M+CH3COO[-]","0.0016609511869774"
"371.245290860588","CPD-13092","M+CH3COO[-]","0.00193634498799611"
"371.245290860588","CPD-13093","M+CH3COO[-]","0.00193634498799611"
"371.245290860588","CPD-13094","M+CH3COO[-]","0.00193634498799611"
"214.181585971106","C02477","M-2H[2-]","0.00167798672399044"
"214.181585971106","CPD-5847","M-2H[2-]","0.00167798672399044"
"214.181585971106","CPD-8611","M-2H[2-]","0.00167798672399044"
"108.021007277949","AMINO-ACETONE","M+Cl[-]","0.000656574050992731"
"108.021007277949","CPD-181","M-2H[2-]","0.000670659980997357"
"108.021007277949","CPD-6082","M+Cl[-]","0.000656574050992731"
"93.0006907132898","CPD-7046","M+CH3COO[-]","0.000325040910198027"
"93.0006907132898","CPD-7671","M+HCOO[-]","0.000325105110192681"
"93.0006907132898","HS","M+CH3COO[-]","0.000325040910198027"
"198.092464699668","CPD-11877","M(S34)-H[-]","0.00125218656199877"
"121.028919375916","C00633","M-H[-]","0.000583594113990671"
"483.18740911263","C01674","M+CH3COO[-]","0.00480436032995613"
"269.176936550363","CPD0-1159","M+HCOO[-]","0.00166153576299166"
"147.081188998074","CPD-9978","M-H2O-H[-]","0.000314228755968315"
"75.0079758802056","C00067","M+HCOO[-]","0.000233806094399824"
"370.144066845371","C01137","M-H+O[-]","0.00119898634102356"
"980.404470028836","CPD0-1080","M+CH3COO[-]","0.00968765653612991"
"209.129790871273","N6N6N6-TRIMETHYL-L-LYSINE","M+Na-2H[-]","0.00204087611299997"
"219.175787289226","2-TRANS6-TRANS-FARNESAL","M-H[-]","0.000348363496016191"
"219.175787289226","CPD-4573","M-2H[2-]","0.000348363496016191"
"371.245293702502","CPD-13092","M+CH3COO[-]","0.0019391869020069"
"371.245293702502","CPD-13093","M+CH3COO[-]","0.0019391869020069"
"371.245293702502","CPD-13094","M+CH3COO[-]","0.0019391869020069"
"495.193138845258","CPD0-1028","M+HCOO[-]","0.00186731495796266"
"495.193138845258","C00353","M+HCOO[-]","0.00186731495796266"
"177.091867614056","CPD-396","M+ACN-H[-]","0.00111115942601714"
"281.2495736029","OLEATE-CPD","M-H[-]","0.00096973406999723"
"185.191100786496","CPD-7867","M-H[-]","1.17965660137997e-05"
"209.191353832479","CPD-7836","M-H2O-H[-]","0.000300156249011252"
"225.113631724439","CPD-731","M-H+O[-]","0.000403747109004371"
"225.113631724439","CPD-9978","M+CH3COO[-]","0.000957030839003892"
"201.113372307446","CPD-10806","M+HCOO[-]","0.000697549646019979"
"211.134225191203","CPD-10050","M+CH3COO[-]","0.000815055503011308"
"211.134225191203","CPD-10051","M+CH3COO[-]","0.000815055503011308"
"211.134225191203","CPD-260","M+CH3COO[-]","0.000815055503011308"
"211.134225191203","CPD-261","M+CH3COO[-]","0.000815055503011308"
"211.134225191203","CPD-9762","M+CH3COO[-]","0.000815055503011308"
"211.134225191203","C01499","M+CH3COO[-]","0.000815055503011308"
"250.145772536614","CPD-731","M+ACN-H[-]","0.000909559284025363"
"87.044397093064","C01412","M-H+O[-]","0.000751319065997791"
"87.044397093064","BUTYRIC_ACID","M-H[-]","0.000755941165991203"
"87.044397093064","CPD-7000","M-H+O[-]","0.000751319065997791"
"87.044397093064","ETHYLENE-CMPD","M+CH3COO[-]","0.00019803533599827"
"483.186679368488","C01674","M+CH3COO[-]","0.00407461618794969"
"509.209438332613","CPD0-1028","M+CH3COO[-]","0.00251680231298224"
"509.209438332613","C00353","M+CH3COO[-]","0.00251680231298224"
"269.140472370222","CPD-731","M+CH3COO[-]","0.00158292612206878"
"341.270971981655","OLEATE-CPD","M+CH3COO[-]","0.0017966460549701"
"135.044590315112","HYDRPHENYLAC-CPD","M-H[-]","0.000562719117993993"
"135.044590315112","C00601","M-H+O[-]","0.000558097018000581"
"135.044590315112","PHENYLACETATE","M-H[-]","0.000562719117993993"
"143.10731541577","CPD-195","M-H[-]","0.000437875259990506"
"143.10731541577","CPD-371","M-H+O[-]","0.000433253159997093"
"135.044610382921","HYDRPHENYLAC-CPD","M-H[-]","0.000542651308990116"
"135.044610382921","C00601","M-H+O[-]","0.000538029208996704"
"135.044610382921","PHENYLACETATE","M-H[-]","0.000542651308990116"
"313.239702630685","18-HYDROXYOLEATE","M-H+O[-]","0.00127413975496893"
"313.239702630685","CPD-13086","M-H[-]","0.00126951765497552"
"129.055198518433","2-KETO-3-METHYL-VALERATE","M-H[-]","0.000519202096995741"
"129.055198518433","2K-4CH3-PENTANOATE","M-H[-]","0.000519202096995741"
"129.055198518433","CPD-13228","M+HCOO[-]","3.86395330167488e-05"
"129.055198518433","MEVALONATE","M-H2O-H[-]","0.000483888396985321"
"129.055198518433","PRENAL","M+HCOO[-]","3.86395330167488e-05"
"277.145442345399","CPD-11962","M-H[-]","0.000909617568993326"
"129.091579109179","CPD-7619","M-H[-]","0.000524117650996914"
"129.091579109179","CPD-7620","M-H+O[-]","0.000519495551003502"
"243.197250077544","CPD-7836","M-H+O[-]","0.000686401313998886"
"85.0287510139886","CPD-12175","M-H2O-H[-]","0.000716642341416218"
"85.0287510139886","CPD-1843","M-H2O-H[-]","0.000716642341416218"
"85.0287510139886","CPD-335","M-H2O-H[-]","0.000716642341416218"
"255.233771677011","C00517","M-H+O[-]","0.000822494481013791"
"255.233771677011","PALMITATE","M-H[-]","0.000817872381020379"
"269.176890414742","CPD0-1159","M+HCOO[-]","0.00161540014198636"
"546.223116168612","GLYCOCHOLIC_ACID","M+Br81[-]","0.00222194948798915"
"152.035017132582","3-HYDROXY-ANTHRANILATE","M-H[-]","0.000299496847986802"
"152.035017132582","3-PYRIDYLACETIC-ACID","M-H+O[-]","0.00029487474799339"
"152.035017132582","ANTHRANILATE","M-H+O[-]","0.00029487474799339"
"146.024383897527","CPD-12373","M-H[-]","0.000368045602982647"
"193.087060162844","1-INDANOL","M+CH3COO[-]","0.000600219744001151"
"199.17049711881","DODECANOATE","M-H[-]","0.000143570980014829"
"467.838545868895","DIIODO-L-TYROSINE","M+Cl[-]","0.00246670849497832"
"73.0287163661378","ETHYLENE-CMPD","M+HCOO[-]","0.00022876226221058"
"138.019179893428","2-AMINO-MUCONATE","M-H2O-H[-]","0.00045135810196939"
