GeneName	pValue	rank	DataSet
UIMC1	0.972679856038349	0.00757805856157756	Phospho
NMNAT1	0.975236964723562	0.00672790946634295	Phospho
ATP11A	0.978272202935452	0.00599746715920624	Phospho
PLD1	0.978881986484164	0.00587819247365369	Phospho
ACBD4	0.983586384471783	-0.00462749602621706	Phospho
APBA3	0.98499944805843	-0.00430597753600941	Phospho
CREBBP	0.988583491973083	-0.00333884514444449	Phospho
TCEAL3	0.988739224991944	0.00333884514444449	Phospho
TNIP1	0.989852850973918	0.00300063648996434	Phospho
MYO1E	0.995707114239252	-0.00134256408540214	Phospho
HNRNPLL	0.996829989864995	-0.000928235815208736	Phospho
